Customer ID,Recency,Frequency,Monetary,Churn,Churn_Probability,Action
15181,56,2,510.72,0,0.0,Campanha de reengajamento
15182,21,9,2376.1020000000003,0,0.005,Contato personalizado
15183,183,3,639.93,1,1.0,Oferecer desconto imediato
15184,23,2,283.19,0,0.005,Campanha de reengajamento
15186,110,3,991.7900000000001,1,1.0,Oferecer desconto imediato
15188,361,1,310.43,1,1.0,Oferecer desconto imediato
15189,17,5,1298.99,0,0.0,Contato personalizado
15190,70,1,834.4399999999999,0,0.0,Contato personalizado
15191,99,3,588.05,1,1.0,Oferecer desconto imediato
15192,1,3,937.07,0,0.0,Contato personalizado
15194,4,14,4811.16,0,0.0,Contato personalizado
15196,68,2,316.25,0,0.0,Campanha de reengajamento
15197,30,3,797.9,0,0.0,Contato personalizado
15198,44,3,377.71,0,0.0,Campanha de reengajamento
15199,10,6,1853.7,0,0.0,Contato personalizado
15200,130,1,549.05,1,1.0,Oferecer desconto imediato
15201,75,2,606.4100000000001,0,0.0,Campanha de reengajamento
15202,56,3,6001.49,0,0.005,Contato personalizado
15203,26,9,2572.38,0,0.0,Contato personalizado
15207,52,3,683.9200000000001,0,0.0,Campanha de reengajamento
15208,59,1,100.4,0,0.0,Campanha de reengajamento
15209,366,1,178.98000000000002,1,1.0,Oferecer desconto imediato
15210,14,2,845.01,0,0.0,Contato personalizado
15211,1,1,383.07,0,0.005,Campanha de reengajamento
15212,12,1,106.47999999999999,0,0.0,Campanha de reengajamento
15215,29,4,1687.49,0,0.0,Contato personalizado
15216,254,1,389.49,1,1.0,Oferecer desconto imediato
15217,199,1,426.24,1,0.995,Oferecer desconto imediato
15218,25,11,5759.68,0,0.0,Contato personalizado
15219,284,1,379.7,1,1.0,Oferecer desconto imediato
15221,2,4,2062.2000000000003,0,0.0,Contato personalizado
15222,108,10,2965.91,1,0.995,Oferecer desconto imediato
15223,245,3,662.2,1,1.0,Oferecer desconto imediato
15224,148,3,549.28,1,0.995,Oferecer desconto imediato
15227,32,4,1269.0900000000001,0,0.0,Contato personalizado
15228,64,2,2193.56,0,0.0,Contato personalizado
15229,222,1,160.5,1,1.0,Oferecer desconto imediato
15231,257,1,250.26,1,1.0,Oferecer desconto imediato
15233,37,1,59.400000000000006,0,0.005,Campanha de reengajamento
15235,5,6,690.3000000000001,0,0.0,Campanha de reengajamento
15240,10,7,2753.41,0,0.0,Contato personalizado
15241,66,3,1293.72,0,0.0,Contato personalizado
15242,58,1,302.04,0,0.0,Campanha de reengajamento
15243,71,1,610.6,0,0.0,Campanha de reengajamento
15244,302,1,280.51,1,1.0,Oferecer desconto imediato
15245,38,5,2095.0,0,0.0,Contato personalizado
15246,191,1,266.25,1,1.0,Oferecer desconto imediato
15247,113,2,620.06,1,1.0,Oferecer desconto imediato
15248,47,3,1893.93,0,0.0,Contato personalizado
15249,66,5,2577.54,0,0.0,Contato personalizado
15250,276,1,60.0,1,1.0,Oferecer desconto imediato
15251,50,10,9839.55,0,0.0,Contato personalizado
15252,57,3,1362.63,0,0.0,Contato personalizado
15253,39,3,1136.89,0,0.0,Contato personalizado
15254,182,2,787.99,1,1.0,Oferecer desconto imediato
15255,32,8,2838.57,0,0.0,Contato personalizado
15256,197,1,71.95,1,1.0,Oferecer desconto imediato
15257,50,1,368.75,0,0.0,Campanha de reengajamento
15259,148,4,1182.3799999999999,1,1.0,Oferecer desconto imediato
15260,8,20,7377.46,0,0.0,Contato personalizado
15261,17,3,1253.18,0,0.0,Contato personalizado
15262,16,2,239.87,0,0.0,Campanha de reengajamento
15264,166,1,454.66,1,1.0,Oferecer desconto imediato
15265,240,2,1839.52,1,1.0,Oferecer desconto imediato
15266,15,4,732.91,0,0.0,Contato personalizado
15268,114,3,961.9000000000001,1,1.0,Oferecer desconto imediato
15269,16,2,816.56,0,0.0,Contato personalizado
15270,36,14,6145.37,0,0.0,Contato personalizado
15271,1,10,2202.4700000000003,0,0.0,Contato personalizado
15272,86,4,1363.54,0,0.0,Contato personalizado
15273,235,1,228.96,1,1.0,Oferecer desconto imediato
15276,30,3,514.22,0,0.0,Campanha de reengajamento
15277,61,1,220.44,0,0.0,Campanha de reengajamento
15278,197,4,496.15999999999997,1,0.995,Oferecer desconto imediato
15279,16,4,1290.03,0,0.0,Contato personalizado
15280,124,2,293.09999999999997,1,0.995,Oferecer desconto imediato
15281,14,7,6211.42,0,0.0,Contato personalizado
15282,206,1,348.59,1,1.0,Oferecer desconto imediato
15283,26,3,148.33,0,0.005,Campanha de reengajamento
15284,136,1,24.75,1,1.0,Oferecer desconto imediato
15285,43,1,94.92,0,0.0,Campanha de reengajamento
15287,15,3,369.34000000000003,0,0.0,Campanha de reengajamento
15288,1,6,1576.6100000000001,0,0.0,Contato personalizado
15289,94,2,653.3100000000001,1,0.995,Oferecer desconto imediato
15290,29,8,2553.06,0,0.0,Contato personalizado
15291,9,26,9178.26,0,0.0,Contato personalizado
15293,301,1,247.5,1,1.0,Oferecer desconto imediato
15294,46,1,233.35,0,0.005,Campanha de reengajamento
15295,290,1,217.23999999999998,1,0.995,Oferecer desconto imediato
15296,56,6,6669.97,0,0.0,Contato personalizado
15298,2,12,4659.47,0,0.0,Contato personalizado
15299,8,6,3484.5299999999997,0,0.0,Contato personalizado
15301,4,6,2533.09,0,0.0,Contato personalizado
15302,366,1,308.0,1,1.0,Oferecer desconto imediato
15303,201,2,650.16,1,1.0,Oferecer desconto imediato
15304,4,2,225.15,0,0.0,Campanha de reengajamento
15305,191,1,93.6,1,1.0,Oferecer desconto imediato
15306,136,6,2310.38,1,0.98,Oferecer desconto imediato
15309,246,4,797.96,1,0.995,Oferecer desconto imediato
15310,114,1,1634.64,1,1.0,Oferecer desconto imediato
15311,1,121,56003.26,0,0.0,Contato personalizado
15312,19,8,2005.3400000000001,0,0.0,Contato personalizado
15314,49,2,492.47999999999996,0,0.0,Campanha de reengajamento
15317,313,1,129.75,1,1.0,Oferecer desconto imediato
15321,73,9,3961.42,0,0.0,Contato personalizado
15322,112,1,711.18,1,1.0,Oferecer desconto imediato
15323,198,3,434.6,1,0.995,Oferecer desconto imediato
15324,337,1,140.22000000000003,1,1.0,Oferecer desconto imediato
15325,31,7,1439.72,0,0.0,Contato personalizado
15326,245,4,1388.81,1,1.0,Oferecer desconto imediato
15328,43,1,107.24,0,0.0,Campanha de reengajamento
15329,10,8,1934.63,0,0.0,Contato personalizado
15331,135,3,767.91,1,1.0,Oferecer desconto imediato
15332,2,6,4892.68,0,0.0,Contato personalizado
15336,37,1,240.5,0,0.0,Campanha de reengajamento
15337,47,1,373.02,0,0.0,Campanha de reengajamento
15338,313,1,283.43,1,1.0,Oferecer desconto imediato
15339,57,5,1253.77,0,0.0,Contato personalizado
15340,197,1,105.5,1,1.0,Oferecer desconto imediato
15341,85,1,382.2,0,0.005,Campanha de reengajamento
15346,61,2,343.7,0,0.0,Campanha de reengajamento
15347,2,4,1162.0,0,0.0,Contato personalizado
15350,9,2,547.6,0,0.0,Campanha de reengajamento
15351,5,4,1778.18,0,0.0,Contato personalizado
15352,184,1,114.95,1,1.0,Oferecer desconto imediato
15353,3,6,2398.93,0,0.0,Contato personalizado
15354,239,3,284.4,1,1.0,Oferecer desconto imediato
15356,4,4,698.45,0,0.0,Campanha de reengajamento
15358,1,22,8703.210000000001,0,0.0,Contato personalizado
15359,298,8,181.35,1,0.975,Oferecer desconto imediato
15361,162,3,270.15000000000003,1,0.99,Oferecer desconto imediato
15362,84,2,613.08,0,0.0,Campanha de reengajamento
15363,8,2,678.11,0,0.0,Campanha de reengajamento
15365,39,6,2242.81,0,0.0,Contato personalizado
15366,45,5,1786.57,0,0.0,Contato personalizado
15367,54,7,3203.74,0,0.0,Contato personalizado
15368,30,1,275.8,0,0.0,Campanha de reengajamento
15369,128,11,6251.26,1,0.965,Oferecer desconto imediato
15370,46,1,1352.96,0,0.0,Contato personalizado
15371,298,1,59.400000000000006,1,1.0,Oferecer desconto imediato
15372,86,7,4009.66,0,0.0,Contato personalizado
15373,7,6,1005.48,0,0.0,Contato personalizado
15374,260,1,139.32,1,1.0,Oferecer desconto imediato
15375,326,1,60.959999999999994,1,0.995,Oferecer desconto imediato
15377,18,4,1211.75,0,0.0,Contato personalizado
15378,98,2,246.5,1,1.0,Oferecer desconto imediato
15379,36,1,1174.55,0,0.0,Contato personalizado
15380,1,7,1788.8,0,0.0,Contato personalizado
15381,59,3,1293.72,0,0.0,Contato personalizado
15382,10,6,7777.84,0,0.0,Contato personalizado
15384,17,2,1385.38,0,0.005,Contato personalizado
15385,28,2,625.2,0,0.0,Campanha de reengajamento
15387,128,1,468.65,1,0.99,Oferecer desconto imediato
15389,36,4,2233.8,0,0.0,Contato personalizado
15390,32,2,1216.66,0,0.0,Contato personalizado
15391,220,1,289.87,1,1.0,Oferecer desconto imediato
15392,10,3,1376.0900000000001,0,0.0,Contato personalizado
15393,203,3,659.48,1,1.0,Oferecer desconto imediato
15394,31,7,3103.26,0,0.0,Contato personalizado
15396,219,1,508.20000000000005,1,1.0,Oferecer desconto imediato
15400,56,3,586.1,0,0.0,Campanha de reengajamento
15401,88,2,216.95000000000002,0,0.005,Campanha de reengajamento
15402,23,4,1203.77,0,0.0,Contato personalizado
15403,127,2,170.88,1,1.0,Oferecer desconto imediato
15404,11,1,257.06,0,0.0,Campanha de reengajamento
15405,212,1,310.74,1,1.0,Oferecer desconto imediato
15406,89,2,465.15999999999997,0,0.0,Campanha de reengajamento
15409,357,1,131.25,1,1.0,Oferecer desconto imediato
15410,204,2,1234.88,1,1.0,Oferecer desconto imediato
15413,327,5,6798.72,1,0.995,Oferecer desconto imediato
15416,114,3,588.5,1,1.0,Oferecer desconto imediato
15418,61,2,452.32,0,0.005,Campanha de reengajamento
15420,70,6,743.0,0,0.005,Contato personalizado
15421,21,6,2854.98,0,0.0,Contato personalizado
15422,15,5,1522.27,0,0.0,Contato personalizado
15423,217,2,223.39,1,1.0,Oferecer desconto imediato
15424,99,1,214.44,1,0.995,Oferecer desconto imediato
15425,36,4,1944.57,0,0.0,Contato personalizado
15426,5,5,1168.0,0,0.0,Contato personalizado
15428,23,3,668.97,0,0.0,Campanha de reengajamento
15430,103,2,954.75,1,0.995,Oferecer desconto imediato
15431,138,1,153.24,1,1.0,Oferecer desconto imediato
15432,177,1,149.57,1,1.0,Oferecer desconto imediato
15434,10,6,1525.5800000000002,0,0.0,Contato personalizado
15437,276,1,193.29000000000002,1,1.0,Oferecer desconto imediato
15439,40,4,1269.05,0,0.0,Contato personalizado
15441,32,3,1254.21,0,0.0,Contato personalizado
15443,110,7,1939.02,1,1.0,Oferecer desconto imediato
15445,226,1,171.0,1,1.0,Oferecer desconto imediato
15446,12,3,406.95,0,0.0,Campanha de reengajamento
15447,163,4,337.71000000000004,1,1.0,Oferecer desconto imediato
15448,310,1,294.17,1,1.0,Oferecer desconto imediato
15451,70,2,233.21,0,0.0,Campanha de reengajamento
15452,26,3,1260.38,0,0.0,Contato personalizado
15454,254,1,128.59,1,1.0,Oferecer desconto imediato
15455,233,1,38.25,1,1.0,Oferecer desconto imediato
15456,39,7,1672.05,0,0.0,Contato personalizado
15458,38,1,208.79999999999998,0,0.0,Campanha de reengajamento
15459,53,2,202.82999999999998,0,0.0,Campanha de reengajamento
15461,96,2,429.7,1,0.99,Oferecer desconto imediato
15462,81,1,502.45,0,0.0,Campanha de reengajamento
15465,5,15,5301.03,0,0.0,Contato personalizado
15466,25,3,1236.48,0,0.0,Contato personalizado
15468,28,1,962.97,0,0.0,Contato personalizado
15469,74,1,335.7,0,0.0,Campanha de reengajamento
15470,211,1,63.419999999999995,1,0.995,Oferecer desconto imediato
15471,16,2,847.0799999999999,0,0.0,Contato personalizado
15473,80,1,274.8,0,0.005,Campanha de reengajamento
15474,231,1,163.1,1,1.0,Oferecer desconto imediato
15476,16,4,2209.98,0,0.005,Contato personalizado
15477,285,1,368.4,1,1.0,Oferecer desconto imediato
15478,211,1,583.56,1,1.0,Oferecer desconto imediato
15479,369,1,147.4,1,1.0,Oferecer desconto imediato
15480,101,4,5373.5,1,0.995,Oferecer desconto imediato
15481,37,1,1993.34,0,0.0,Contato personalizado
15482,22,7,3537.6,0,0.0,Contato personalizado
15483,21,6,628.39,0,0.0,Campanha de reengajamento
15484,176,2,1061.69,1,1.0,Oferecer desconto imediato
15485,9,5,3196.51,0,0.0,Contato personalizado
15486,163,1,102.0,1,1.0,Oferecer desconto imediato
15487,315,1,231.32,1,1.0,Oferecer desconto imediato
15488,92,4,340.6,1,0.99,Oferecer desconto imediato
15489,36,5,1285.3300000000002,0,0.0,Contato personalizado
15490,66,1,217.6,0,0.0,Campanha de reengajamento
15493,25,4,2313.18,0,0.0,Contato personalizado
15494,114,3,2480.82,1,0.98,Oferecer desconto imediato
15495,15,1,246.5,0,0.0,Campanha de reengajamento
15496,267,1,146.14000000000001,1,1.0,Oferecer desconto imediato
15497,18,7,7395.19,0,0.0,Contato personalizado
15498,2,19,12723.18,0,0.0,Contato personalizado
15499,359,1,161.6,1,1.0,Oferecer desconto imediato
15501,40,2,402.5,0,0.005,Campanha de reengajamento
15502,4,5,3608.54,0,0.0,Contato personalizado
15503,362,1,120.06,1,1.0,Oferecer desconto imediato
15504,156,3,371.02,1,0.995,Oferecer desconto imediato
15506,17,3,1060.77,0,0.0,Contato personalizado
15509,16,1,166.51,0,0.0,Campanha de reengajamento
15512,26,2,210.58,0,0.0,Campanha de reengajamento
15513,1,18,12992.33,0,0.0,Contato personalizado
15514,15,7,2459.09,0,0.0,Contato personalizado
15515,23,1,171.81,0,0.0,Campanha de reengajamento
15518,15,7,2276.4900000000002,0,0.0,Contato personalizado
15519,19,2,344.61,0,0.0,Campanha de reengajamento
15521,36,8,4106.49,0,0.0,Contato personalizado
15523,24,15,16947.98,0,0.0,Contato personalizado
15524,242,1,151.4,1,1.0,Oferecer desconto imediato
15525,9,2,469.78,0,0.0,Campanha de reengajamento
15527,30,15,3145.86,0,0.0,Contato personalizado
15529,2,2,1116.72,0,0.0,Contato personalizado
15530,148,1,311.37,1,1.0,Oferecer desconto imediato
15532,12,6,2190.9700000000003,0,0.0,Contato personalizado
15534,361,1,162.25,1,1.0,Oferecer desconto imediato
15535,40,2,551.42,0,0.0,Campanha de reengajamento
15536,45,1,259.09,0,0.0,Campanha de reengajamento
15538,173,6,3358.3999999999996,1,0.955,Oferecer desconto imediato
15540,11,1,247.38,0,0.0,Campanha de reengajamento
15542,148,3,918.45,1,1.0,Oferecer desconto imediato
15543,95,1,114.98,1,1.0,Oferecer desconto imediato
15544,8,12,4615.72,0,0.0,Contato personalizado
15545,7,1,135.32999999999998,0,0.0,Campanha de reengajamento
15546,242,2,1079.1000000000001,1,1.0,Oferecer desconto imediato
15547,12,12,5199.55,0,0.0,Contato personalizado
15548,231,1,158.09,1,1.0,Oferecer desconto imediato
15549,57,5,652.7,0,0.0,Campanha de reengajamento
15550,14,8,1643.17,0,0.0,Contato personalizado
15551,30,6,1274.02,0,0.0,Contato personalizado
15552,259,1,162.4,1,1.0,Oferecer desconto imediato
15555,1,22,7307.18,0,0.0,Contato personalizado
15558,275,1,214.13,1,1.0,Oferecer desconto imediato
15559,204,1,1109.4,1,0.995,Oferecer desconto imediato
15560,33,2,153.52,0,0.0,Campanha de reengajamento
15561,19,4,1133.8,0,0.0,Contato personalizado
15562,60,2,538.83,0,0.0,Campanha de reengajamento
15563,150,3,1466.56,1,1.0,Oferecer desconto imediato
15564,99,2,70.74000000000001,1,1.0,Oferecer desconto imediato
15566,28,2,227.87,0,0.0,Campanha de reengajamento
15569,26,5,2210.64,0,0.0,Contato personalizado
15570,5,14,5145.52,0,0.0,Contato personalizado
15571,22,10,3401.2,0,0.0,Contato personalizado
15572,16,3,1515.81,0,0.0,Contato personalizado
15573,254,3,599.73,1,1.0,Oferecer desconto imediato
15574,8,3,816.4499999999999,0,0.0,Contato personalizado
15575,255,1,30.1,1,1.0,Oferecer desconto imediato
15577,359,2,139.1,1,1.0,Oferecer desconto imediato
15579,19,3,953.9,0,0.0,Contato personalizado
15580,12,8,1381.19,0,0.0,Contato personalizado
15581,2,26,4114.62,0,0.0,Contato personalizado
15583,12,1,107.86,0,0.0,Campanha de reengajamento
15584,35,2,552.39,0,0.0,Campanha de reengajamento
15586,228,3,1139.1,1,1.0,Oferecer desconto imediato
15587,28,3,608.4000000000001,0,0.0,Campanha de reengajamento
15588,313,1,579.6,1,1.0,Oferecer desconto imediato
15590,18,5,1496.6,0,0.0,Contato personalizado
15591,218,3,217.9,1,1.0,Oferecer desconto imediato
15595,123,1,357.6,1,1.0,Oferecer desconto imediato
15596,1,5,1723.45,0,0.0,Contato personalizado
15597,211,1,238.8,1,1.0,Oferecer desconto imediato
15598,63,1,307.34,0,0.0,Campanha de reengajamento
15599,81,1,488.32,0,0.005,Campanha de reengajamento
15600,64,4,1199.31,0,0.0,Contato personalizado
15601,8,17,8183.56,0,0.0,Contato personalizado
15602,4,8,1932.64,0,0.0,Contato personalizado
15603,284,1,40.0,1,1.0,Oferecer desconto imediato
15605,9,5,738.57,0,0.01,Contato personalizado
15606,26,8,2310.83,0,0.0,Contato personalizado
15607,179,8,1604.21,1,0.995,Oferecer desconto imediato
15608,51,1,692.3,0,0.0,Campanha de reengajamento
15611,19,13,1405.83,0,0.005,Contato personalizado
15613,246,1,433.71999999999997,1,0.995,Oferecer desconto imediato
15614,73,4,3147.36,0,0.0,Contato personalizado
15615,26,24,10974.23,0,0.0,Contato personalizado
15616,74,1,317.11,0,0.0,Campanha de reengajamento
15617,32,3,828.5500000000001,0,0.0,Contato personalizado
15620,45,1,389.18,0,0.005,Campanha de reengajamento
15622,63,8,4143.05,0,0.0,Contato personalizado
15623,29,7,2136.02,0,0.0,Contato personalizado
15625,12,5,1702.1399999999999,0,0.0,Contato personalizado
15626,57,1,391.72,0,0.0,Campanha de reengajamento
15627,93,2,566.9,1,0.995,Oferecer desconto imediato
15628,2,9,2782.02,0,0.0,Contato personalizado
15629,86,4,2240.9,0,0.0,Contato personalizado
15630,280,1,295.05,1,0.995,Oferecer desconto imediato
15631,278,1,596.67,1,1.0,Oferecer desconto imediato
15633,145,13,4352.46,1,0.99,Oferecer desconto imediato
15634,19,1,311.1,0,0.0,Campanha de reengajamento
15635,31,1,100.35,0,0.0,Campanha de reengajamento
15636,73,2,719.82,0,0.0,Contato personalizado
15637,49,4,574.23,0,0.0,Campanha de reengajamento
15638,14,6,2265.2,0,0.0,Contato personalizado
15639,87,2,639.76,0,0.01,Campanha de reengajamento
15640,8,15,11441.92,0,0.0,Contato personalizado
15641,32,8,3458.35,0,0.0,Contato personalizado
15642,365,1,105.78000000000002,1,1.0,Oferecer desconto imediato
15645,50,2,443.16,0,0.005,Campanha de reengajamento
15646,8,3,526.97,0,0.0,Campanha de reengajamento
15647,51,1,169.0,0,0.0,Campanha de reengajamento
15649,3,3,1354.35,0,0.0,Contato personalizado
15650,157,2,553.88,1,1.0,Oferecer desconto imediato
15651,56,2,612.76,0,0.0,Campanha de reengajamento
15652,23,4,1082.6,0,0.0,Contato personalizado
15658,8,4,1399.3700000000001,0,0.005,Contato personalizado
15659,22,2,226.04,0,0.0,Campanha de reengajamento
15660,1,7,1212.13,0,0.0,Contato personalizado
15661,15,6,906.15,0,0.005,Contato personalizado
15662,297,2,283.73,1,1.0,Oferecer desconto imediato
15664,85,3,867.6,0,0.0,Contato personalizado
15665,47,3,1773.11,0,0.0,Contato personalizado
15666,108,2,632.9399999999999,1,0.995,Oferecer desconto imediato
15670,192,1,152.15,1,1.0,Oferecer desconto imediato
15672,361,1,45.300000000000004,1,1.0,Oferecer desconto imediato
15673,87,5,3533.77,0,0.01,Contato personalizado
15674,53,8,4501.63,0,0.0,Contato personalizado
15675,40,1,218.35,0,0.0,Campanha de reengajamento
15677,57,2,648.4,0,0.0,Campanha de reengajamento
15678,31,2,1541.19,0,0.0,Contato personalizado
15680,2,8,3173.9,0,0.0,Contato personalizado
15681,15,9,1563.54,0,0.0,Contato personalizado
15682,235,2,318.24,1,1.0,Oferecer desconto imediato
15683,109,1,330.79,1,0.995,Oferecer desconto imediato
15684,183,3,173.95,1,1.0,Oferecer desconto imediato
15685,86,1,55.980000000000004,0,0.01,Campanha de reengajamento
15686,56,1,90.0,0,0.0,Campanha de reengajamento
15688,54,1,190.57,0,0.0,Campanha de reengajamento
15689,253,1,266.93,1,1.0,Oferecer desconto imediato
15691,30,3,434.5,0,0.0,Campanha de reengajamento
15693,295,1,37.5,1,1.0,Oferecer desconto imediato
15694,1,12,4331.41,0,0.0,Contato personalizado
15695,233,2,721.06,1,1.0,Oferecer desconto imediato
15696,59,5,1170.1100000000001,0,0.0,Contato personalizado
15697,325,1,246.75,1,1.0,Oferecer desconto imediato
15698,260,1,46.2,1,1.0,Oferecer desconto imediato
15702,112,2,140.39000000000001,1,0.995,Oferecer desconto imediato
15704,138,2,1524.3400000000001,1,0.995,Oferecer desconto imediato
15708,5,3,1014.48,0,0.0,Contato personalizado
15709,225,1,194.6,1,1.0,Oferecer desconto imediato
15710,53,1,898.87,0,0.0,Contato personalizado
15711,192,2,420.25,1,0.99,Oferecer desconto imediato
15712,15,7,2400.05,0,0.0,Contato personalizado
15713,2,3,654.09,0,0.0,Campanha de reengajamento
15714,89,3,453.93,0,0.0,Campanha de reengajamento
15715,191,5,658.02,1,0.985,Oferecer desconto imediato
15716,5,8,1938.0,0,0.0,Contato personalizado
15717,57,4,456.70000000000005,0,0.005,Campanha de reengajamento
15718,176,1,293.79,1,1.0,Oferecer desconto imediato
15719,17,18,5177.45,0,0.0,Contato personalizado
15720,186,1,143.19,1,1.0,Oferecer desconto imediato
15722,81,6,3035.54,0,0.0,Contato personalizado
15723,47,3,744.55,0,0.0,Contato personalizado
15724,36,1,92.6,0,0.0,Campanha de reengajamento
15726,26,1,321.91,0,0.0,Campanha de reengajamento
15727,23,8,4266.55,0,0.0,Contato personalizado
15728,15,2,544.6,0,0.0,Campanha de reengajamento
15729,36,2,107.55000000000001,0,0.015,Campanha de reengajamento
15730,17,2,605.7,0,0.0,Campanha de reengajamento
15731,189,1,125.3,1,1.0,Oferecer desconto imediato
15732,8,9,1387.95,0,0.0,Contato personalizado
15734,72,2,923.85,0,0.0,Contato personalizado
15735,57,1,327.68,0,0.0,Campanha de reengajamento
15736,71,2,1815.72,0,0.0,Contato personalizado
15738,8,26,8560.550000000001,0,0.0,Contato personalizado
15741,94,2,208.62,1,1.0,Oferecer desconto imediato
15742,255,1,156.87,1,1.0,Oferecer desconto imediato
15747,11,6,1588.57,0,0.0,Contato personalizado
15748,85,2,465.45000000000005,0,0.0,Campanha de reengajamento
15750,2,12,4331.711,0,0.0,Contato personalizado
15751,96,11,1380.44,1,0.985,Oferecer desconto imediato
15752,8,3,1570.16,0,0.0,Contato personalizado
15754,129,6,2579.04,1,0.955,Oferecer desconto imediato
15755,15,11,3628.87,0,0.0,Contato personalizado
15757,22,4,2225.94,0,0.0,Contato personalizado
15759,147,4,577.8900000000001,1,1.0,Oferecer desconto imediato
15760,266,2,13916.34,1,0.995,Oferecer desconto imediato
15761,78,1,143.05,0,0.0,Campanha de reengajamento
15764,70,2,1223.1100000000001,0,0.0,Contato personalizado
15765,302,1,370.63,1,1.0,Oferecer desconto imediato
15766,92,2,516.0,1,0.99,Oferecer desconto imediato
15768,112,31,14979.26,1,0.985,Oferecer desconto imediato
15769,7,21,32451.6,0,0.0,Contato personalizado
15770,248,1,321.45,1,1.0,Oferecer desconto imediato
15771,240,3,1006.54,1,1.0,Oferecer desconto imediato
15772,54,1,280.88,0,0.005,Campanha de reengajamento
15773,45,1,138.84,0,0.0,Campanha de reengajamento
15774,54,5,1059.14,0,0.0,Contato personalizado
15775,267,1,45.6,1,1.0,Oferecer desconto imediato
15777,32,3,715.5,0,0.0,Contato personalizado
15778,67,1,307.95,0,0.0,Campanha de reengajamento
15779,99,2,124.08000000000001,1,1.0,Oferecer desconto imediato
15782,66,1,1399.36,0,0.0,Contato personalizado
15784,103,2,848.3299999999999,1,1.0,Oferecer desconto imediato
15785,15,11,3640.96,0,0.0,Contato personalizado
15786,53,2,3582.62,0,0.0,Contato personalizado
15788,144,1,221.82999999999998,1,1.0,Oferecer desconto imediato
15789,67,5,1610.71,0,0.0,Contato personalizado
15791,165,3,1995.65,1,1.0,Oferecer desconto imediato
15792,35,2,933.84,0,0.0,Contato personalizado
15793,14,5,1433.96,0,0.0,Contato personalizado
15794,372,2,777.0,1,0.995,Oferecer desconto imediato
15795,66,7,1369.8600000000001,0,0.0,Contato personalizado
15796,10,9,2464.27,0,0.0,Contato personalizado
15797,217,2,613.6800000000001,1,1.0,Oferecer desconto imediato
15798,128,3,1535.37,1,1.0,Oferecer desconto imediato
15799,54,1,540.15,0,0.0,Campanha de reengajamento
15800,89,5,543.5,0,0.015,Campanha de reengajamento
15803,81,3,1513.84,0,0.005,Contato personalizado
15805,21,13,4660.75,0,0.0,Contato personalizado
15807,44,2,913.62,0,0.0,Contato personalizado
15808,5,18,14674.960000000001,0,0.0,Contato personalizado
15809,95,2,758.67,1,1.0,Oferecer desconto imediato
15810,22,4,1607.06,0,0.0,Contato personalizado
15811,1,2,1671.9,0,0.0,Contato personalizado
15812,71,7,3400.33,0,0.0,Contato personalizado
15814,29,2,689.11,0,0.0,Campanha de reengajamento
15816,178,2,144.14999999999998,1,0.985,Oferecer desconto imediato
15817,56,3,2766.4,0,0.005,Contato personalizado
15818,224,1,340.5,1,1.0,Oferecer desconto imediato
15819,67,6,2029.34,0,0.0,Contato personalizado
15822,129,4,954.59,1,1.0,Oferecer desconto imediato
15823,8,3,3882.17,0,0.005,Contato personalizado
15824,89,2,890.94,0,0.0,Contato personalizado
15826,204,1,943.97,1,1.0,Oferecer desconto imediato
15827,8,16,1957.98,0,0.005,Contato personalizado
15828,11,1,1108.82,0,0.0,Contato personalizado
15833,373,1,80.4,1,1.0,Oferecer desconto imediato
15834,12,3,1539.24,0,0.005,Contato personalizado
15837,121,1,385.03000000000003,1,1.0,Oferecer desconto imediato
15838,3,16,40519.92,0,0.0,Contato personalizado
15841,22,5,1518.35,0,0.0,Contato personalizado
15842,29,2,548.8,0,0.0,Campanha de reengajamento
15845,172,3,714.51,1,0.995,Oferecer desconto imediato
15846,21,1,107.01,0,0.0,Campanha de reengajamento
15847,64,3,433.3,0,0.0,Campanha de reengajamento
15848,257,1,139.94,1,1.0,Oferecer desconto imediato
15850,12,4,819.87,0,0.0,Contato personalizado
15851,162,1,109.73,1,1.0,Oferecer desconto imediato
15852,162,1,96.55,1,1.0,Oferecer desconto imediato
15854,12,9,2609.16,0,0.0,Contato personalizado
15855,112,1,340.48,1,1.0,Oferecer desconto imediato
15856,1,26,17832.77,0,0.0,Contato personalizado
15857,66,1,273.48,0,0.0,Campanha de reengajamento
15858,3,9,2521.52,0,0.0,Contato personalizado
15859,68,1,438.46,0,0.0,Campanha de reengajamento
15860,4,10,1528.0,0,0.0,Contato personalizado
15861,92,4,1236.43,1,0.96,Oferecer desconto imediato
15862,9,10,2095.41,0,0.0,Contato personalizado
15863,253,3,289.86,1,1.0,Oferecer desconto imediato
15864,17,1,244.44000000000003,0,0.0,Campanha de reengajamento
15865,49,2,1353.79,0,0.0,Contato personalizado
15867,5,17,5251.31,0,0.0,Contato personalizado
15868,219,1,94.53,1,1.0,Oferecer desconto imediato
15869,262,1,174.02,1,1.0,Oferecer desconto imediato
15870,32,3,508.52,0,0.005,Campanha de reengajamento
15871,73,1,33.099999999999994,0,0.0,Campanha de reengajamento
15872,14,2,434.75,0,0.005,Campanha de reengajamento
15873,135,4,313.91999999999996,1,0.995,Oferecer desconto imediato
15874,23,14,6878.88,0,0.0,Contato personalizado
